date,max_supply,total_supply,the_open_network_foundation,frozen,issued_supply,backers,the_locker,dns_locked,telegram,inactive_early_wallet,mining_smart_contracts,circulating_supply_first_principles,circulating_supply_api
2024-11-30,5116310720,5116310720,80000000,1081000000,3955310720,206000000,1317000000,6000000,340000000,0,0,2086310720,2547279973
2024-12-01,5116382507,5116382507,80000000,1081000000,3955382507,206000000,1317000000,6000000,340000000,0,0,2086382507,2547351399
2024-12-02,5116456079,5116456079,80000000,1081000000,3955456079,206000000,1317000000,6000000,340000000,0,0,2086456079,2547424536
2024-12-03,5116529119,5116529119,80000000,1081000000,3955529119,206000000,1317000000,6000000,340000000,0,0,2086529119,2547497427
2024-12-04,5116600775,5116600775,80000000,1081000000,3955600775,206000000,1317000000,6000000,340000000,0,0,2086600775,2549893273
2024-12-05,5116673634,5116673634,80000000,1081000000,3955673634,206000000,1317000000,6000000,340000000,0,0,2086673634,2549965439
2024-12-06,5116745968,5116745968,80000000,1081000000,3955745968,206000000,1317000000,6000000,340000000,0,0,2086745968,2550037569
2024-12-07,5116819975,5116819975,80000000,1081000000,3955819975,206000000,1317000000,6000000,340000000,0,0,2086819975,2550111115
2024-12-08,5116896065,5116896065,80000000,1081000000,3955896065,206000000,1317000000,6000000,340000000,0,0,2086896065,2550186808
2024-12-09,5116972717,5116972717,80000000,1081000000,3955972717,206000000,1317000000,6000000,340000000,0,0,2086972717,2550612478
2024-12-10,5117047659,5117047659,80000000,1081000000,3956047659,206000000,1317000000,6000000,340000000,0,0,2087047659,2550740688
2024-12-11,5117121687,5117121687,80000000,1081000000,3956121687,206000000,1317000000,6000000,340000000,0,0,2087121687,2550814181
2024-12-12,5117187219,5117187219,80000000,1081000000,3956187219,206000000,1317000000,6000000,340000000,0,0,2087187219,2550876861
2024-12-13,5117253666,5117253666,80000000,1081000000,3956253666,206000000,1317000000,6000000,340000000,0,0,2087253666,2550942605
2024-12-14,5117319443,5117319443,80000000,1081000000,3956319443,206000000,1317000000,6000000,340000000,0,0,2087319443,2551008147
2024-12-15,5117395563,5117395563,80000000,1081000000,3956395563,206000000,1317000000,6000000,340000000,0,0,2087395563,2551084141
2024-12-16,5117472593,5117472593,80000000,1081000000,3956472593,206000000,1317000000,6000000,340000000,0,0,2087472593,2551160587
2024-12-17,5117547443,5117547443,80000000,1081000000,3956547443,206000000,1317000000,6000000,340000000,0,0,2087547443,2551234774
2024-12-18,5117624266,5117624266,80000000,1081000000,3956624266,206000000,1317000000,6000000,340000000,0,0,2087624266,2551311292
2024-12-19,5117702792,5117702792,80000000,1081000000,3956702792,206000000,1317000000,6000000,340000000,0,0,2087702792,2551388027
2024-12-20,5117779503,5117779503,80000000,1081000000,3956779503,206000000,1317000000,6000000,340000000,0,0,2087779503,2551464207
2024-12-21,5117856443,5117856443,80000000,1081000000,3956856443,206000000,1317000000,6000000,340000000,0,0,2087856443,2551667429
2024-12-22,5117936930,5117936930,80000000,1081000000,3956936930,206000000,1317000000,6000000,340000000,0,0,2087936930,2551747462
2024-12-23,5118018988,5118018988,80000000,1081000000,3957018988,206000000,1317000000,6000000,340000000,0,0,2088018988,2551828613
2024-12-24,5118099157,5118099157,80000000,1081000000,3957099157,206000000,1317000000,6000000,340000000,0,0,2088099157,2551908111
2024-12-25,5118178014,5118178014,80000000,1081000000,3957178014,206000000,1317000000,6000000,340000000,0,0,2088178014,2551986844
2024-12-26,5118255754,5118255754,80000000,1081000000,3957255754,206000000,1317000000,6000000,340000000,0,0,2088255754,2552063035
2024-12-27,5118333136,5118333136,80000000,1081000000,3957333136,206000000,1317000000,6000000,340000000,0,0,2088333136,2552267806
2024-12-28,5118412042,5118412042,80000000,1081000000,3957412042,206000000,1317000000,6000000,340000000,0,0,2088412042,2552346230
2024-12-29,5118492519,5118492519,80000000,1081000000,3957492519,206000000,1317000000,6000000,340000000,0,0,2088492519,2552426327
2024-12-30,5118573941,5118573941,80000000,1081000000,3957573941,206000000,1317000000,6000000,340000000,0,0,2088573941,2552507504
2024-12-31,5118654768,5118654768,80000000,1081000000,3957654768,206000000,1317000000,6000000,340000000,0,0,2088654768,2552586795
2025-01-01,5118737339,5118737339,80000000,1081000000,3957737339,206000000,1317000000,6000000,340000000,0,0,2088737339,2539057158
2025-01-02,5118821512,5118821512,80000000,1081000000,3957821512,206000000,1317000000,6000000,340000000,0,0,2088821512,2539141210
2025-01-03,5118904969,5118904969,80000000,1081000000,3957904969,206000000,1317000000,6000000,340000000,0,0,2088904969,2539224331
2025-01-04,5118988114,5118988114,80000000,1081000000,3957988114,206000000,1317000000,6000000,340000000,0,0,2088988114,2539307195
2025-01-05,5119069183,5119069183,80000000,1081000000,3958069183,206000000,1317000000,6000000,340000000,0,0,2089069183,2539387813
2025-01-06,5119151922,5119151922,80000000,1081000000,3958151922,206000000,1317000000,6000000,340000000,0,0,2089151922,2539470051
2025-01-07,5119233683,5119233683,80000000,1081000000,3958233683,206000000,1317000000,6000000,340000000,0,0,2089233683,2539551100
2025-01-08,5119316107,5119316107,80000000,1081000000,3958316107,206000000,1317000000,6000000,340000000,0,0,2089316107,2539631735
2025-01-09,5119397307,5119397307,80000000,1081000000,3958397307,206000000,1317000000,6000000,340000000,0,0,2089397307,2539712489
2025-01-10,5119479401,5119479401,80000000,1081000000,3958479401,206000000,1317000000,6000000,340000000,0,0,2089479401,2539793965
2025-01-11,5119557813,5119557813,80000000,1081000000,3958557813,206000000,1317000000,6000000,340000000,0,0,2089557813,2539870638
2025-01-12,5119638961,5119638961,80000000,1081000000,3958638961,206000000,1317000000,6000000,340000000,0,0,2089638961,2539950020
2025-01-13,5119720470,5119720470,80000000,1081000000,3958720470,206000000,1317000000,6000000,340000000,0,0,2089720470,2540030945
2025-01-14,5119800979,5119800979,80000000,1081000000,3958800979,206000000,1317000000,6000000,340000000,0,0,2089800979,2540110724
2025-01-15,5119882462,5119882462,80000000,1081000000,3958882462,206000000,1317000000,6000000,340000000,0,0,2089882462,2540191635
2025-01-16,5119962787,5119962787,80000000,1081000000,3958962787,206000000,1317000000,6000000,340000000,0,0,2089962787,2485262335
2025-01-17,5120036663,5120036663,80000000,1081000000,3959036663,206000000,1317000000,6000000,340000000,0,0,2090036663,2485335332
2025-01-18,5120105652,5120105652,80000000,1081000000,3959105652,206000000,1317000000,6000000,340000000,0,0,2090105652,2485475580
2025-01-19,5120181478,5120181478,80000000,1081000000,3959181478,206000000,1317000000,6000000,340000000,0,0,2090181478,2485551131
2025-01-20,5120257592,5120257592,80000000,1081000000,3959257592,206000000,1317000000,6000000,340000000,0,0,2090257592,2485626089
2025-01-21,5120335881,5120335881,80000000,1081000000,3959335881,206000000,1317000000,6000000,340000000,0,0,2090335881,2485703859
2025-01-22,5120414655,5120414655,80000000,1081000000,3959414655,206000000,1317000000,6000000,340000000,0,0,2090414655,2488499538
2025-01-23,5120481895,5120481895,80000000,1081000000,3959481895,206000000,1317000000,6000000,340000000,0,0,2090481895,2488565915
2025-01-24,5120553480,5120553480,80000000,1081000000,3959553480,206000000,1317000000,6000000,340000000,0,0,2090553480,2488637025
2025-01-25,5120629702,5120629702,80000000,1081000000,3959629702,206000000,1317000000,6000000,340000000,0,0,2090629702,2488712678
2025-01-26,5120709597,5120709597,80000000,1081000000,3959709597,206000000,1317000000,6000000,340000000,0,0,2090709597,2488792132
2025-01-27,5120790002,5120790002,80000000,1081000000,3959790002,206000000,1317000000,6000000,340000000,0,0,2090790002,2489276552
2025-01-28,5120869302,5120869302,80000000,1081000000,3959869302,206000000,1317000000,6000000,340000000,0,0,2090869302,2489355279
2025-01-29,5120949191,5120949191,80000000,1081000000,3959949191,206000000,1317000000,6000000,340000000,0,0,2090949191,2489434516
2025-01-30,5121029460,5121029460,80000000,1081000000,3960029460,206000000,1317000000,6000000,340000000,0,0,2091029460,2489514536
2025-01-31,5121110855,5121110855,80000000,1081000000,3960110855,206000000,1317000000,6000000,340000000,0,0,2091110855,2489592803
2025-02-01,5121192475,5121192475,80000000,1081000000,3960192475,206000000,1317000000,6000000,340000000,0,0,2091192475,2489667309
2025-02-02,5121276050,5121276050,80000000,1081000000,3960276050,206000000,1317000000,6000000,340000000,0,0,2091276050,2489750018
2025-02-03,5121357580,5121357580,80000000,1081000000,3960357580,206000000,1317000000,6000000,340000000,0,0,2091357580,2489829465
2025-02-04,5121436553,5121436553,80000000,1081000000,3960436553,206000000,1317000000,6000000,340000000,0,0,2091436553,2492907676
2025-02-05,5121518340,5121518340,80000000,1081000000,3960518340,206000000,1317000000,6000000,340000000,0,0,2091518340,2492989099
2025-02-06,5121598217,5121598217,80000000,1081000000,3960598217,206000000,1317000000,6000000,340000000,0,0,2091598217,2493568314
2025-02-07,5121675728,5121675728,80000000,1081000000,3960675728,206000000,1317000000,6000000,340000000,0,0,2091675728,2493645115
2025-02-08,5121752081,5121752081,80000000,1081000000,3960752081,206000000,1317000000,6000000,340000000,0,0,2091752081,2493720151
2025-02-09,5121830566,5121830566,80000000,1081000000,3960830566,206000000,1317000000,6000000,340000000,0,0,2091830566,2493796860
2025-02-10,5121909609,5121909609,80000000,1081000000,3960909609,206000000,1317000000,6000000,340000000,0,0,2091909609,2493875484
2025-02-11,5121986701,5121986701,80000000,1081000000,3960986701,206000000,1317000000,6000000,340000000,0,0,2091986701,2493951976
2025-02-12,5122066141,5122066141,80000000,1081000000,3961066141,206000000,1317000000,6000000,340000000,0,0,2092066141,2494027989
2025-02-13,5122146809,5122146809,80000000,1081000000,3961146809,206000000,1317000000,6000000,340000000,0,0,2092146809,2494108357
2025-02-14,5122226513,5122226513,80000000,1081000000,3961226513,206000000,1317000000,6000000,340000000,0,0,2092226513,2494187659
2025-02-15,5122306772,5122306772,80000000,1081000000,3961306772,206000000,1317000000,6000000,340000000,0,0,2092306772,2494266962
2025-02-16,5122387758,5122387758,80000000,1081000000,3961387758,206000000,1317000000,6000000,340000000,0,0,2092387758,2494347692
2025-02-17,5122468971,5122468971,80000000,1081000000,3961468971,206000000,1317000000,6000000,340000000,0,0,2092468971,2494427968
2025-02-18,5122550272,5122550272,80000000,1081000000,3961550272,206000000,1317000000,6000000,340000000,0,0,2092550272,2494508815
2025-02-19,5122631657,5122631657,80000000,1081000000,3961631657,206000000,1317000000,6000000,340000000,0,0,2092631657,2494590021
2025-02-20,5122713616,5122713616,80000000,1081000000,3961713616,206000000,1317000000,6000000,340000000,0,0,2092713616,2494671637
2025-02-21,5122796145,5122796145,80000000,1081000000,3961796145,206000000,1317000000,6000000,340000000,0,0,2092796145,2494753633
2025-02-22,5122877822,5122877822,80000000,1081000000,3961877822,206000000,1317000000,6000000,340000000,0,0,2092877822,2494834657
2025-02-23,5122958011,5122958011,80000000,1081000000,3961958011,206000000,1317000000,6000000,340000000,0,0,2092958011,2494914631
2025-02-24,5123041283,5123041283,80000000,1081000000,3962041283,206000000,1317000000,6000000,340000000,0,0,2093041283,2494997323
2025-02-25,5123124341,5123124341,80000000,1081000000,3962124341,206000000,1317000000,6000000,340000000,0,0,2093124341,2495079695
2025-02-26,5123202333,5123202333,80000000,1081000000,3962202333,206000000,1317000000,6000000,340000000,0,0,2093202333,2495157391
2025-02-27,5123283834,5123283834,80000000,1081000000,3962283834,206000000,1317000000,6000000,340000000,0,0,2093283834,2495238336
2025-02-28,5123365288,5123365288,80000000,1081000000,3962365288,206000000,1317000000,6000000,340000000,0,0,2093365288,2495542448
2025-03-01,5123446076,5123446076,80000000,1081000000,3962446076,206000000,1317000000,6000000,340000000,0,0,2093446076,2495621272
2025-03-02,5123529446,5123529446,80000000,1081000000,3962529446,206000000,1317000000,6000000,340000000,0,0,2093529446,2495704066
2025-03-03,5123612774,5123612774,80000000,1081000000,3962612774,206000000,1317000000,6000000,340000000,0,0,2093612774,2495786676
2025-03-04,5123696740,5123696740,80000000,1081000000,3962696740,206000000,1317000000,6000000,340000000,0,0,2093696740,2474288710
2025-03-05,5123780353,5123780353,80000000,1081000000,3962780353,206000000,1317000000,6000000,340000000,0,0,2093780353,2476370970
2025-03-06,5123864355,5123864355,80000000,1081000000,3962864355,206000000,1317000000,6000000,340000000,0,0,2093864355,2476452995
2025-03-07,5123947770,5123947770,80000000,1081000000,3962947770,206000000,1317000000,6000000,340000000,0,0,2093947770,2476539207
2025-03-08,5124031611,5124031611,80000000,1081000000,3963031611,206000000,1317000000,6000000,340000000,0,0,2094031611,2476622144
2025-03-09,5124116885,5124116885,80000000,1081000000,3963116885,206000000,1317000000,6000000,340000000,0,0,2094116885,2478525390
2025-03-10,5124202038,5124202038,80000000,1081000000,3963202038,206000000,1317000000,6000000,340000000,0,0,2094202038,2478610056
2025-03-11,5124285633,5124285633,80000000,1081000000,3963285633,206000000,1317000000,6000000,340000000,0,0,2094285633,2478693251
2025-03-12,5124368545,5124368545,80000000,1081000000,3963368545,206000000,1317000000,6000000,340000000,0,0,2094368545,2480989779
2025-03-13,5124452199,5124452199,80000000,1081000000,3963452199,206000000,1317000000,6000000,340000000,0,0,2094452199,2481073128
2025-03-14,5124536690,5124536690,80000000,1081000000,3963536690,206000000,1317000000,6000000,340000000,0,0,2094536690,2481156923
2025-03-15,5124621942,5124621942,80000000,1081000000,3963621942,206000000,1317000000,6000000,340000000,0,0,2094621942,2481241762
2025-03-16,5124706841,5124706841,80000000,1081000000,3963706841,206000000,1317000000,6000000,340000000,0,0,2094706841,2481326226
2025-03-17,5124792144,5124792144,80000000,1081000000,3963792144,206000000,1317000000,6000000,340000000,0,0,2094792144,2481411081
2025-03-18,5124877537,5124877537,80000000,1081000000,3963877537,206000000,1317000000,6000000,340000000,0,0,2094877537,2481495859
2025-03-19,5124962244,5124962244,80000000,1081000000,3963962244,206000000,1317000000,6000000,340000000,0,0,2094962244,2481580337
2025-03-20,5125047404,5125047404,80000000,1081000000,3964047404,206000000,1317000000,6000000,340000000,0,0,2095047404,2481665224
2025-03-21,5125132959,5125132959,80000000,1081000000,3964132959,206000000,1317000000,6000000,340000000,0,0,2095132959,2481749864
2025-03-22,5125218656,5125218656,80000000,1081000000,3964218656,206000000,1317000000,6000000,340000000,0,0,2095218656,2481834871
2025-03-23,5125304281,5125304281,80000000,1081000000,3964304281,206000000,1317000000,6000000,340000000,0,0,2095304281,2481920075
2025-03-24,5125391055,5125391055,80000000,1081000000,3964391055,206000000,1317000000,6000000,340000000,0,0,2095391055,2482006300
2025-03-25,5125476519,5125476519,80000000,1081000000,3964476519,206000000,1317000000,6000000,340000000,0,0,2095476519,2482091058
2025-03-26,5125561640,5125561640,80000000,1081000000,3964561640,206000000,1317000000,6000000,340000000,0,0,2095561640,2482312992
2025-03-27,5125646697,5125646697,80000000,1081000000,3964646697,206000000,1317000000,6000000,340000000,0,0,2095646697,2482397042
2025-03-28,5125731169,5125731169,80000000,1081000000,3964731169,206000000,1317000000,6000000,340000000,0,0,2095731169,2484298552
2025-03-29,5125816169,5125816169,80000000,1081000000,3964816169,206000000,1317000000,6000000,340000000,0,0,2095816169,2484382442
2025-03-30,5125901200,5125901200,80000000,1081000000,3964901200,206000000,1317000000,6000000,340000000,0,0,2095901200,2484467130
2025-03-31,5125986837,5125986837,80000000,1081000000,3964986837,206000000,1317000000,6000000,340000000,0,0,2095986837,2484548638
2025-04-01,5126071854,5126071854,80000000,1081000000,3965071854,206000000,1317000000,6000000,340000000,0,0,2096071854,2460284541
