DATE,PUBLIC_DISTRIBUTION_DAILY,FLARE_LABS_DAILY,FLARE_VC_FUND_DAILY,FLARE_FOUNDATION_DAILY,FOUNDING_TEAM_DAILY,REST_TEAM_ADVISORS_DAILY,BACKERS_DAILY,BURNS_DAILY,TOTAL_UNLOCKS_DAILY,FOUNDATION_UNLOCKS_DAILY,CUMULATIVE_FOUNDATION_UNLOCKS,TEAM_UNLOCKS_DAILY,CUMULATIVE_TEAM_UNLOCKS,NET_SUPPLY_CHANGE,CUMULATIVE_INFLATION,CUMULATIVE_UNLOCKS,CUMULATIVE_BURNS
2025-12-22,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,49122450474.257885,19656283.064516,27853898097.903157,56374258.774194,0,76976348572.161042,1886153870.322728
2025-12-23,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,49161306946.419175,19656283.064516,27873554380.967673,56374258.774194,0,77034861327.386848,1888292366.774341
2025-12-24,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,49200163418.580465,19656283.064516,27893210664.032189,56374258.774194,0,77093374082.612654,1890430863.225954
2025-12-25,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,49239019890.741755,19656283.064516,27912866947.096705,56374258.774194,0,77151886837.838460,1892569359.677567
2025-12-26,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,49277876362.903045,19656283.064516,27932523230.161221,56374258.774194,0,77210399593.064266,1894707856.129180
2025-12-27,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,49316732835.064335,19656283.064516,27952179513.225737,56374258.774194,0,77268912348.290072,1896846352.580793
2025-12-28,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,49355589307.225625,19656283.064516,27971835796.290253,56374258.774194,0,77327425103.515878,1898984849.032406
2025-12-29,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,49394445779.386915,19656283.064516,27991492079.354769,56374258.774194,0,77385937858.741684,1901123345.484019
2025-12-30,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,49433302251.548205,19656283.064516,28011148362.419285,56374258.774194,0,77444450613.967490,1903261841.935632
2025-12-31,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,49472158723.709495,19656283.064516,28030804645.483801,56374258.774194,0,77502963369.193296,1905400338.387245
2026-01-01,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,49511015195.870785,19656283.064516,28050460928.548317,56374258.774194,0,77561476124.419102,1907538834.838858
2026-01-02,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,49549871668.032075,19656283.064516,28070117211.612833,56374258.774194,0,77619988879.644908,1909677331.290471
2026-01-03,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,49588728140.193365,19656283.064516,28089773494.677349,56374258.774194,0,77678501634.870714,1911815827.742084
2026-01-04,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,49627584612.354655,19656283.064516,28109429777.741865,56374258.774194,0,77737014390.096520,1913954324.193697
2026-01-05,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,49666441084.515945,19656283.064516,28129086060.806381,56374258.774194,0,77795527145.322326,1916092820.645310
2026-01-06,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,49705297556.677235,19656283.064516,28148742343.870897,56374258.774194,0,77854039900.548132,1918231317.096923
2026-01-07,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,49744154028.838525,19656283.064516,28168398626.935413,56374258.774194,0,77912552655.773938,1920369813.548536
2026-01-08,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,49783010500.999815,19656283.064516,28188054909.999929,56374258.774194,0,77971065410.999744,1922508310.000149
2026-01-09,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,49816620529.644976,17230476.612903,28205285386.612832,48702008.870968,0,78021905916.257809,1924646806.387246
2026-01-10,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,49850230558.290137,17230476.612903,28222515863.225735,48702008.870968,0,78072746421.515874,1926785302.774343
2026-01-11,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,49883840586.935298,17230476.612903,28239746339.838638,48702008.870968,0,78123586926.773939,1928923799.161440
2026-01-12,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,49917450615.580459,17230476.612903,28256976816.451541,48702008.870968,0,78174427432.032004,1931062295.548537
2026-01-13,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,49951060644.225620,17230476.612903,28274207293.064444,48702008.870968,0,78225267937.290069,1933200791.935634
2026-01-14,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,49984670672.870781,17230476.612903,28291437769.677347,48702008.870968,0,78276108442.548134,1935339288.322731
2026-01-15,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50018280701.515942,17230476.612903,28308668246.290250,48702008.870968,0,78326948947.806199,1937477784.709828
2026-01-16,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50051890730.161103,17230476.612903,28325898722.903153,48702008.870968,0,78377789453.064264,1939616281.096925
2026-01-17,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50085500758.806264,17230476.612903,28343129199.516056,48702008.870968,0,78428629958.322329,1941754777.484022
2026-01-18,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50119110787.451425,17230476.612903,28360359676.128959,48702008.870968,0,78479470463.580394,1943893273.871119
2026-01-19,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50152720816.096586,17230476.612903,28377590152.741862,48702008.870968,0,78530310968.838459,1946031770.258216
2026-01-20,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50186330844.741747,17230476.612903,28394820629.354765,48702008.870968,0,78581151474.096524,1948170266.645313
2026-01-21,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50219940873.386908,17230476.612903,28412051105.967668,48702008.870968,0,78631991979.354589,1950308763.032410
2026-01-22,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50253550902.032069,17230476.612903,28429281582.580571,48702008.870968,0,78682832484.612654,1952447259.419507
2026-01-23,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50287160930.677230,17230476.612903,28446512059.193474,48702008.870968,0,78733672989.870719,1954585755.806604
2026-01-24,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50320770959.322391,17230476.612903,28463742535.806377,48702008.870968,0,78784513495.128784,1956724252.193701
2026-01-25,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50354380987.967552,17230476.612903,28480973012.419280,48702008.870968,0,78835354000.386849,1958862748.580798
2026-01-26,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50387991016.612713,17230476.612903,28498203489.032183,48702008.870968,0,78886194505.644914,1961001244.967895
2026-01-27,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50421601045.257874,17230476.612903,28515433965.645086,48702008.870968,0,78937035010.902979,1963139741.354992
2026-01-28,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50455211073.903035,17230476.612903,28532664442.257989,48702008.870968,0,78987875516.161044,1965278237.742089
2026-01-29,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50488821102.548196,17230476.612903,28549894918.870892,48702008.870968,0,79038716021.419109,1967416734.129186
2026-01-30,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50522431131.193357,17230476.612903,28567125395.483795,48702008.870968,0,79089556526.677174,1969555230.516283
2026-01-31,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50556041159.838518,17230476.612903,28584355872.096698,48702008.870968,0,79140397031.935239,1971693726.903380
2026-02-01,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50589651188.483679,17230476.612903,28601586348.709601,48702008.870968,0,79191237537.193304,1973832223.290477
2026-02-02,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50623261217.128840,17230476.612903,28618816825.322504,48702008.870968,0,79242078042.451369,1975970719.677574
2026-02-03,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50656871245.774001,17230476.612903,28636047301.935407,48702008.870968,0,79292918547.709434,1978109216.064671
2026-02-04,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50690481274.419162,17230476.612903,28653277778.548310,48702008.870968,0,79343759052.967499,1980247712.451768
2026-02-05,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50724091303.064323,17230476.612903,28670508255.161213,48702008.870968,0,79394599558.225564,1982386208.838865
2026-02-06,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50757701331.709484,17230476.612903,28687738731.774116,48702008.870968,0,79445440063.483629,1984524705.225962
2026-02-07,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50791311360.354645,17230476.612903,28704969208.387019,48702008.870968,0,79496280568.741694,1986663201.613059
2026-02-08,18863254.451613,8266129.032258,6612903.225806,6480645.161290,4629032.258065,4298387.096774,1690154.032258,2138496.387097,50840505.258065,33610028.645161,50824921388.999806,17230476.612903,28722199684.999922,48702008.870968,0,79547121073.999759,1988801698.000156
2025-05-03,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,39945846965.499865,20311492.500000,23211739247.499949,58253400.733333,0,63157586212.999814,1381112291.666769
2025-05-04,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,39985998653.399865,20311492.500000,23232050739.999949,58253400.733333,0,63218049393.399814,1383322071.333436
2025-05-05,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,40026150341.299865,20311492.500000,23252362232.499949,58253400.733333,0,63278512573.799814,1385531851.000103
2025-05-06,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,40066302029.199865,20311492.500000,23272673724.999949,58253400.733333,0,63338975754.199814,1387741630.666770
2025-05-07,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,40106453717.099865,20311492.500000,23292985217.499949,58253400.733333,0,63399438934.599814,1389951410.333437
2025-05-08,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,40146605404.999865,20311492.500000,23313296709.999949,58253400.733333,0,63459902114.999814,1392161190.000104
2025-05-09,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,40185461877.161155,19656283.064516,23332952993.064465,56374258.774194,0,63518414870.225620,1394299686.451717
